,order_id,payment_sequential,payment_type,payment_installments,payment_value
3434,Jm6hz4mHyfpK,1,wallet,1,210.72
3435,zhCQdhTCTTZw,1,wallet,1,9.15
3436,EuZ8lDdPwVDh,1,wallet,1,194.38
3437,0Uj5DbxhtHLm,1,wallet,1,64.94
3438,hvjYW4SLMUfk,1,wallet,1,62.84
3439,9uBFGdtGCPd1,1,wallet,1,157.28
3440,XC6Or0Z2ES8E,1,wallet,1,814.6
3441,yngzTXjrPdc7,1,wallet,1,116.79
3442,26k0v4kktkFq,1,wallet,1,380.46
3443,4qOGRoQZ6cNb,1,wallet,1,144.47
3444,HLJrEzHDer89,1,wallet,1,161.55
3445,5rKCVKfHApmd,1,wallet,1,90.71
3446,B2ZYBmxuf0xa,1,wallet,1,121.46
3447,GbPxmDJDW8rx,1,wallet,1,158.66
3448,hLBXNudG2d0z,1,wallet,1,246.79
3449,cZXsUBorj8Gs,1,wallet,1,14.92
3450,xXSQ2VfT1D72,1,wallet,1,819.09
3451,o6h4l9dsVcOw,1,wallet,1,63.79
3452,X1KvwFp9ASJk,1,wallet,1,164.03
3453,5axngFdVQbya,1,wallet,1,220.03
3454,tS5gneWF4132,1,wallet,1,75.63
3455,SFAznRDah3yS,1,wallet,1,2267.28
3456,fyKUYFcdTmmJ,1,wallet,1,113.22
3457,h3coC4t2Rxqn,1,wallet,1,59.37
3458,S6cIZeGtP9gy,1,wallet,1,135.25
3459,kKN7w7HbemXw,1,wallet,1,129.41
3460,INkpKyWikEpm,1,wallet,1,96.3
3461,TF9QMjqF5ALR,1,wallet,1,209.47
3462,NvnzFCtB9V2a,1,wallet,1,62.18
3463,Z5SpKKkLMdtX,1,wallet,1,1323.3
3464,DJm7B9HGIrAY,1,wallet,1,115.37
3465,wHa27fv4iCGV,1,wallet,1,91.96
3466,iPvGjZh5yZ4R,1,wallet,1,44.32
3467,6N7k0kfPfeOL,1,wallet,1,218.19
3468,9ZjjlKJG2ywk,1,wallet,1,11.71
3469,ePHHtgHxSjZB,1,wallet,1,4.6
3470,G9fypwfawZIl,1,wallet,1,277.25
3471,IUEy2AGWUwSy,1,wallet,1,1.33
3472,vv0sKvZFAxkD,1,wallet,1,128.34
3473,neFddFtbqNbW,1,wallet,1,669.4
3474,8eO5kuUE3Ylh,1,wallet,1,179.31
3475,eJ8XA4gHVuox,1,wallet,1,161.47
3476,NsPjRD8cJeoE,1,wallet,1,309.9
3477,tzTKXARtMcOx,1,wallet,1,26.75
3478,gVJqoiSGlArb,1,wallet,1,33.88
3479,Jk4I5HY2YZDv,1,wallet,1,297.34
3480,D6N43s5Q2111,1,wallet,1,1416.7
3481,z0aAUadqeYe4,1,wallet,1,63.38
3482,nkDBljDuwHGS,1,wallet,1,104.35
3483,XNoXLkQXEYDv,1,wallet,1,43.3
3484,pGjEkIBSCDcy,1,wallet,1,11.66
3485,TLmKDLqW1RLj,1,wallet,1,454.54
3486,BLzKEdIFoU0e,1,wallet,1,183.12
3487,14kPADHi3wrq,1,wallet,1,35.83
3488,p52YdkraoQhB,1,wallet,1,1024.76
3489,umBdmD5inbgA,1,wallet,1,38.3
3490,tDVls9jaH8om,1,wallet,1,411.6
3491,lM7RBc0sPsOo,1,wallet,1,147.05
3492,fLHD4h7O0GBX,1,wallet,1,50.62
3493,Ezwbs2cBcGYc,1,wallet,1,223.91
3494,42UverkjxnHy,1,wallet,1,622.73
3495,pYdsVF2YnZ8k,1,wallet,1,241.8
3496,fygVC2SP3Tad,1,wallet,1,335.86
3497,IH7bCI9Imtjm,1,wallet,1,51.54
3498,SKvCa2iSnr5b,1,wallet,1,80.76
3499,XWuT9JD8hhE0,1,wallet,1,488.14
3500,FKxJSppCYVab,1,wallet,1,204.49
3501,cwKSgi5GfIMT,1,wallet,1,29.89
3502,cnc5rAJy9rAf,1,wallet,1,396.32
3503,pKo42IPww5xy,1,wallet,1,315.77
3504,OvwSogssJfrR,1,wallet,1,153.84
3505,0BB36Pd72Z1K,1,wallet,1,134.65
3506,uIoY58BiJbnN,1,wallet,1,150.02
3507,uKJVhWA1sNaP,1,wallet,1,514.6
3508,6PekLjbwUFdv,1,wallet,1,329.49
3509,wwTzxwLDyeAf,1,wallet,1,259.87
3510,wWn9kT0Dcoq4,1,wallet,1,426.25
3511,6BYHc70En3lU,1,wallet,1,116.88
3512,LMsDwRfZEDcK,1,wallet,1,32.72
3513,QZRomaGp1OAe,1,wallet,1,819.47
3514,5S59c4kJVmqf,1,wallet,1,59.68
3515,jfxtHqi4Ebcd,1,wallet,1,127.54
3516,qEQIwWVPdh7Z,1,wallet,1,269.12
3517,SM4cbZ4OV3Ty,1,wallet,1,208.48
3518,k7JJjZNbEDWf,1,wallet,1,31.19
3519,3nU2kcOCqnei,1,wallet,1,23.13
3520,6uW9PXFiR5rC,1,wallet,1,312.7
3521,TrwvljXVdPVv,1,wallet,1,490.1
3522,QKiih22FF9a2,1,wallet,1,222.87
3523,BHH3fPcOMC9A,1,wallet,1,355.38
3524,Pl5QZ3iU2LtG,1,wallet,1,42.41
3525,BrPISJ7732yI,1,wallet,1,73.38
3526,WaoUXhPRqBSj,1,wallet,1,89.58
3527,IwUW2YL41CH4,1,wallet,1,196.37
3528,wkDYYkVsyzBc,1,wallet,1,264.37
3529,LJUuEC9cjeqh,1,wallet,1,706.19
3530,wQXuXum2CQe3,1,wallet,1,57.88
3531,qoNYxGb0HtBD,1,wallet,1,43.0
3532,4v3BkliIcWTN,1,wallet,1,91.08
3533,ftzUphGnKuE4,1,wallet,1,213.62
3534,CtdoZEUC7Hs3,1,wallet,1,3.91
3535,V3OUCDNqboYZ,1,wallet,1,24.61
3536,fOJfLtHaWwFO,1,wallet,1,274.56
3537,nUkfSatcD2PB,1,wallet,1,58.57
3538,VePwOgwin6N1,1,wallet,1,20.25
3539,Tj13F17MuQ0W,1,wallet,1,87.46
3540,0akkKIq7BoJc,1,wallet,1,50.08
3541,LEOg5LUHw6dy,1,wallet,1,967.67
3542,k6OEWat3X0u6,1,wallet,1,138.08
3543,i1ZO9zPVDn4C,1,wallet,1,212.01
3544,RfY6l0aHV1lD,1,wallet,1,56.53
3545,xcMYTiQG4SuT,1,wallet,1,2032.04
3546,i6dWNcAVR6nK,1,wallet,1,1234.62
3547,QfJeDIVOXNCl,1,wallet,1,263.61
3548,3zx9Xs24uqVi,1,wallet,1,112.08
3549,BmoU8ntpvteJ,1,wallet,1,250.45
3550,GTpiDhuljyQp,1,wallet,1,377.0
3551,4LFmUQ0fJI1Z,1,wallet,1,44.05
3552,Ge4vhlyVHBWd,1,wallet,1,127.77
3553,OMOuAqK9Se1q,1,wallet,1,70.31
3554,APxGsbMPG8jk,1,wallet,1,177.54
3555,1el6i1LzMTju,1,wallet,1,672.72
3556,pqF5dTRb0H9G,1,wallet,1,289.83
3557,FX8tzqD8dnYY,1,wallet,1,370.72
3558,GUZrulKvdKZI,1,wallet,1,163.65
3559,WlljeOuOXwjh,1,wallet,1,112.15
3560,u9N6rW4BTqFM,1,wallet,1,52.18
3561,yrio1AuT9RtE,1,wallet,1,223.3
3562,9ZYWKUiZy7WG,1,wallet,1,39.46
3563,cesdV3WEIlAb,1,wallet,1,50.42
3564,R6Rc60lRdJPW,1,wallet,1,341.02
3565,DPARt1db8h1v,1,wallet,1,196.98
3566,ZatgVKBUAGPu,1,wallet,1,415.43
3567,Xi580HYtTWv0,1,wallet,1,216.68
3568,zWZlw3F3H9on,1,wallet,1,101.83
3569,8AY9QoJLFsUJ,1,wallet,1,26.63
3570,VvAkZg9FyU8p,1,wallet,1,26.37
3571,e2goGCUbRKKC,1,wallet,1,212.01
3572,sLHhz4hl0LFb,1,wallet,1,155.76
3573,IVgRgxT1U8en,1,wallet,1,73.55
3574,qXF6qbGvgVzi,1,wallet,1,389.6
3575,IuPjVV8B8KnZ,1,wallet,1,138.65
3576,SBIRl7htPU6S,1,wallet,1,128.47
3577,4GelvGodm214,1,wallet,1,229.75
3578,SzjBOJEmZhwM,1,wallet,1,143.32
3579,WujgFU6JyQ6c,1,wallet,1,151.98
3580,bLuWYHEOmzIU,1,wallet,1,13.6
3581,dZahGsYapEQA,1,wallet,1,55.88
3582,Jtg0SGLPvgab,1,wallet,1,31.18
3583,ZEbTWjDY4pKl,1,wallet,1,207.76
3584,fEx77GoP78mG,1,wallet,1,55.43
3585,FkN1sxinMnTl,1,wallet,1,192.42
3586,XYbns59W1dq8,1,wallet,1,249.04
3587,PgnXhJNHJGq2,1,wallet,1,131.02
3588,YFvoA0LIrD3C,1,wallet,1,437.18
3589,wc0Mfrpe0HB4,1,wallet,1,115.61
3590,wgg8cezEuqBU,1,wallet,1,60.09
3591,VFEeBgHrdy1h,1,wallet,1,222.13
3592,TQWrWdcMkv8i,1,wallet,1,77.48
3593,V7XHlBUZ4bTB,1,wallet,1,2787.87
3594,aRrcqrJH8uWM,1,wallet,1,255.24
3595,ZCNDwd6TiXHW,1,wallet,1,167.26
3596,y7zXw6TndtgG,1,wallet,1,691.49
3597,HDJoAETbiyA8,1,wallet,1,232.14
3598,HCt3QrXB74Ig,1,wallet,1,84.91
3599,4viTDDyuLYaK,1,wallet,1,68.16
3600,BqJe0nnAxJeY,1,wallet,1,478.18
3601,nxEhQv1FKjh4,1,wallet,1,320.79
3602,NaW9MevEFppu,1,wallet,1,161.06
3603,y7X8xc9ditzm,1,wallet,1,545.17
3604,0GzQmgWsKQqj,1,wallet,1,97.85
3605,8KupbTB9eLUA,1,wallet,1,414.75
3606,BU1qDzjOuQ9g,1,wallet,1,250.39
3607,UTpXLfDTpqxC,1,wallet,1,1004.52
3608,IQPZJAUVCCBg,1,wallet,1,182.42
3609,sEzKJzigeyvc,1,wallet,1,18.59
3610,7UFYdRO93hrf,1,wallet,1,603.43
3611,FSmJLgyDpmd5,1,wallet,1,43.36
3612,gdGEKXZho22T,1,wallet,1,120.68
3613,xDvFdIC7pf1G,1,wallet,1,213.6
3614,Yukse5Jd7FTH,1,wallet,1,278.86
3615,i85sWYeUfy1R,1,wallet,1,165.32
3616,m0ZvqXn5hg7r,1,wallet,1,184.62
3617,HhT6e0iC2Gsb,1,wallet,1,107.03
3618,pxF4tGwHG61A,1,wallet,1,76.36
3619,88NaUdbq6tTw,1,wallet,1,33.65
3620,JYnSzg8MgVdh,1,wallet,1,290.53
3621,mj5JtWuE9vRp,1,wallet,1,483.09
3622,bgiN7Sip5Tpl,1,wallet,1,22.95
3623,QcEDl7OiGRag,1,wallet,1,92.23
3624,surhzwjwwliT,1,wallet,1,21.19
3625,UpyjvhN7cnl3,1,wallet,1,141.67
3626,ufAxo1W6yXH4,1,wallet,1,377.55
3627,xzV1oEQL1OJd,1,wallet,1,208.97
3628,3RedopJAnuCp,1,wallet,1,117.55
3629,yZ2chxLu2Tma,1,wallet,1,128.72
3630,R0B6E4jfJhJ2,1,wallet,1,125.93
3631,1YI7F56wR8oH,1,wallet,1,195.73
3632,6MJAAA10Pybi,1,wallet,1,588.78
3633,EM9SSNzgdRp7,1,wallet,1,1524.24
3634,D0CTrHxXH7oE,1,wallet,1,224.7
3635,3ZXvGwuJXKUX,1,wallet,1,210.62
3636,689KvjdnNciK,1,wallet,1,206.5
3637,Lzfed8xmr8Sb,1,wallet,1,96.86
3638,fNxs7oa1SvBd,1,wallet,1,381.88
3639,DEydVzsfQZfB,1,wallet,1,438.26
3640,Nc6GQj5KmoKc,1,wallet,1,144.95
3641,VvXxm4B5YRX1,1,wallet,1,90.85
3642,sljgHrSii0Rf,1,wallet,1,162.04
3643,1AbJCikvR1wm,1,wallet,1,133.3
3644,iupvhMR5anME,1,wallet,1,255.24
3645,m0tiRdUzKNmS,1,wallet,1,29.43
3646,EgnUZmRqPizN,1,wallet,1,33.7
3647,x082YUIwMlzm,1,wallet,1,419.89
3648,WBtOxbTrayXq,1,wallet,1,324.34
3649,XyWG4oaNdjhy,1,wallet,1,59.56
3650,zoaLQ8RjlqYc,1,wallet,1,25.74
3651,2JVh5sWuSMKS,1,wallet,1,68.54
3652,16WYrFSDK5YJ,1,wallet,1,66.22
3653,hWR4etAQnIAG,1,wallet,1,60.77
3654,QIwVNTAIJmsr,1,wallet,1,107.31
3655,Sa9nrIuUTlLX,1,wallet,1,192.41
3656,SAOnT418Bn1Z,1,wallet,1,283.34
3657,c3OzJEQHXSml,1,wallet,1,385.16
3658,9QynE0Wm8V7J,1,wallet,1,53.8
3659,vjf7ay1Xasht,1,wallet,1,450.39
3660,CAO2pRAzq0c2,1,wallet,1,548.13
3661,tzUFcbub5BPa,1,wallet,1,145.69
3662,gpYvAZVX17Bb,1,wallet,1,3.41
3663,7kfQ1h7kWRcK,1,wallet,1,300.38
3664,GT0RDnA2lVgV,1,wallet,1,171.81
3665,5f8hBAEmdpWw,1,wallet,1,811.32
3666,t6XK8kPclHwo,1,wallet,1,168.08
3667,FFYBk6T2dxww,1,wallet,1,20.96
3668,XQGpTfri5HCx,1,wallet,1,59.68
3669,19T1PW4rO5Hi,1,wallet,1,197.55
3670,zPcucVsYQGWR,1,wallet,1,212.11
3671,QC8Lz4MLQHoe,1,wallet,1,246.49
3672,OHDTcy2Zb0Dt,1,wallet,1,21.79
3673,YxzfXKMeAXNC,1,wallet,1,221.84
3674,WObaYzGdfuJO,1,wallet,1,246.32
3675,DOOSpYa7O89m,1,wallet,1,385.41
3676,Wmh3QAfKXkWB,1,wallet,1,262.14
3677,COObOuUKmdcH,1,wallet,1,258.68
3678,oXPP2CjMhczp,1,wallet,1,58.8
3679,EisLYsaAVfXx,1,wallet,1,1570.79
3680,gwTYoFz4qPK3,1,wallet,1,150.07
3681,Yw2ZMsa19HMJ,1,wallet,1,515.31
3682,2QfHMz0CeUTf,1,wallet,1,190.04
3683,UI32VlEg5HjM,1,wallet,1,88.93
3684,6BED0GGUlY6I,1,wallet,1,26.84
3685,fGP8eerHEwTO,1,wallet,1,37.59
3686,O34yaSrjhYpP,1,wallet,1,27.38
3687,gHUO9QJ0tInX,1,wallet,1,220.27
3688,hWNZHViJdS9Y,1,wallet,1,351.69
3689,ZVfEcZ8ODYMo,1,wallet,1,181.76
3690,4ftlWQIZ0FTo,1,wallet,1,115.37
3691,uywWNhUDZSpV,1,wallet,1,44.38
3692,Sw1lWZywtCrI,1,wallet,1,403.81
3693,dOv8zYES8K0U,1,wallet,1,232.47
3694,OjdXfZhl0r1E,1,wallet,1,540.02
3695,osGRGTXiqYLc,1,wallet,1,649.82
3696,6NKBtcMfQvIc,1,wallet,1,310.65
3697,imsPsrHjFFvJ,1,wallet,1,267.76
3698,4TlpuirzwOeb,1,wallet,1,60.46
3699,D7HGO5PqM4C2,1,wallet,1,72.39
3700,A6yTdb7x7jLC,1,wallet,1,133.05
3701,D0qiNnm7zoku,1,wallet,1,48.53
3702,aAvK1kP4bFq2,1,wallet,1,297.32
3703,pm0eu9fz4b1c,1,wallet,1,303.32
3704,DnHUsEEC5UZm,1,wallet,1,244.0
3705,Gr6ewdGD5k3E,1,wallet,1,376.7
3706,uAy8exm8wgoQ,1,wallet,1,181.69
3707,ZUQELphdCRko,1,wallet,1,33.96
3708,WCwbXN3B3fPO,1,wallet,1,225.8
3709,JLu09mG36vt4,1,wallet,1,201.04
3710,VTMUrZyqzg6X,1,wallet,1,80.85
3711,kVutVmyR3PbP,1,wallet,1,165.12
3712,3g2Mlk48uHcB,1,wallet,1,64.4
3713,1RXBTcz2Sug1,1,wallet,1,112.86
3714,RYczQthg1K9G,1,wallet,1,233.44
3715,pEFOBuZipEpK,1,wallet,1,154.45
3716,z08XKeCguAXR,1,wallet,1,815.65
3717,ZayHH3kzDg2W,1,wallet,1,217.49
3718,rB0xEiSgPMaa,1,wallet,1,69.96
3719,V8E0aMDmqNJ1,1,wallet,1,368.7
3720,Ag0ETsrxNAJH,1,wallet,1,76.24
3721,guCj6zYUgDBt,1,wallet,1,181.73
3722,O35McDzbPNwa,1,wallet,1,99.13
3723,34x6agQHBlAh,1,wallet,1,4.07
3724,D4RdDqu8fnck,1,wallet,1,86.93
3725,5VFyrhrU02fM,1,wallet,1,958.39
3726,r1joatz1Kk3B,1,wallet,1,98.25
3727,vWu7nRgtBYYO,1,wallet,1,463.78
3728,B5WH095Gl4UA,1,wallet,1,62.44
3729,CCZVf7ZJ2rio,1,wallet,1,143.46
3730,Qs5gCiEQ4gyr,1,wallet,1,211.98
3731,Bjmtx31GkLe9,1,wallet,1,37.07
3732,ZD4REBraV2G4,1,wallet,1,124.84
3733,nHWh7W9uXBAF,1,wallet,1,79.19
3734,if8kMPuKe0s6,1,wallet,1,177.5
3735,OgcktK3Om4q1,1,wallet,1,106.98
3736,DpcHsyMhlNlo,1,wallet,1,315.12
3737,nrjncomhWPe6,1,wallet,1,31.83
3738,GslpPhdnwAKq,1,wallet,1,43.7
3739,H7LYoEA0ZbBs,1,wallet,1,1640.6
3740,R9py5GVQxEuz,1,wallet,1,8.24
3741,U8sCsKcFL9hq,1,wallet,1,284.62
3742,qIAiX4qxkW6a,1,wallet,1,192.76
3743,wa3gIA5nmoRv,1,wallet,1,330.08
3744,d7Lb5z3KUR1T,1,wallet,1,1416.7
3745,xqrqOlzMMElD,1,wallet,1,419.06
3746,cecntxxvvbSh,1,wallet,1,5.14
3747,Dac3LECq9Gvj,1,wallet,1,25.38
3748,cOnGAk0uRn9e,1,wallet,1,351.69
3749,YGVVROXOA6TZ,1,wallet,1,69.95
3750,irycHia1jEwN,1,wallet,1,1317.36
3751,yitXJV2Rl9x1,1,wallet,1,237.92
3752,lNf27fLr3x1g,1,wallet,1,415.43
3753,EqDu9wbbH28Q,1,wallet,1,349.01
3754,zAiAPs3eE8mv,1,wallet,1,24.61
3755,OEJVHyi2d2Go,1,wallet,1,8.71
3756,ia9g2OYKXv6T,1,wallet,1,381.88
3757,k8ok2CXGjZVl,1,wallet,1,395.5
3758,ze3NoLIa0KXw,1,wallet,1,1161.47
3759,rCyq6sJzKTLu,1,wallet,1,53.47
3760,cqjlxk8hs981,1,wallet,1,93.85
3761,4nbaIqYxBUvZ,1,wallet,1,745.3
3762,X72ajrTAWJca,1,wallet,1,1129.41
3763,28XnYkKzFEEV,1,wallet,1,45.72
3764,1RQ8V9wBnlg2,1,wallet,1,499.4
3765,Ja75Nnau5iDP,1,wallet,1,113.52
3766,ZdgVxEP5CWOd,1,wallet,1,1672.06
3767,ggDl9YgpmlRb,1,wallet,1,144.88
3768,Ap5EPIIwc2kA,1,wallet,1,253.19
3769,N03oQopYwTsb,1,wallet,1,415.43
3770,QctvnBRXhl4f,1,wallet,1,183.04
3771,Wb6Clhsssz8V,1,wallet,1,14.76
3772,k1609GlOvnVe,1,wallet,1,384.14
3773,WfXSkdLukYNm,1,wallet,1,108.55
3774,ur8QHRNLtpSt,1,wallet,1,280.84
3775,BjQfHUtLz079,1,wallet,1,141.51
3776,NvIpyv7ayIk5,1,wallet,1,327.29
3777,8lXrRLl4FUsd,1,wallet,1,115.21
3778,h1pQJJ4PcuU3,1,wallet,1,693.59
3779,G7EJQzKbEYVv,1,wallet,1,423.67
3780,m8rK8Ou8JBMu,1,wallet,1,123.31
3781,elCYkz49x4xx,1,wallet,1,267.94
3782,Z1grHC9Psa1m,1,wallet,1,94.19
3783,P2OpwsPsfO6d,1,wallet,1,162.96
3784,FzMO2Hkfv06e,1,wallet,1,199.73
3785,pDs7PSS7P3v3,1,wallet,1,22.7
3786,ZHmVDSYXbhRl,1,wallet,1,266.32
3787,nyehei9qyAaU,1,wallet,1,561.53
3788,3FInXarZ3fgd,1,wallet,1,328.08
3789,msTGVHR0wd7B,1,wallet,1,86.57
3790,n2mR3WBzetWq,1,wallet,1,26.0
3791,vMCuTfqBjm55,1,wallet,1,284.81
3792,gDEGUPveAcBW,1,wallet,1,120.65
3793,llR07hAsIse1,1,wallet,1,240.6
3794,D5O78C5C42Jv,1,wallet,1,94.22
3795,bFkMeL3BDDXQ,1,wallet,1,274.98
3796,dLG7Psxp6tTS,1,wallet,1,39.17
3797,kyfWnvANlW2e,1,wallet,1,442.75
3798,qHDTv82pfAwt,1,wallet,1,65.81
3799,93VtpjL1RDnj,1,wallet,1,38.39
3800,vPseGg5mxMQs,1,wallet,1,129.95
3801,sBVjxoV99wTo,1,wallet,1,162.31
3802,lITphs7pC82x,1,wallet,1,72.39
3803,5wVLcV3GGcGO,1,wallet,1,67.12
3804,dCx6huSmT1EK,1,wallet,1,267.8
3805,UBgAdxqXMNeG,1,wallet,1,78.95
3806,qlwnctk3QVqW,1,wallet,1,197.8
3807,d28J8ATb9M87,1,wallet,1,209.47
3808,cKh4TKxwjzKY,1,wallet,1,81.54
3809,qj8HEiGAHSao,1,wallet,1,80.18
3810,Un6XmK37KYZq,1,wallet,1,44.3
3811,AiNlqqGph74A,1,wallet,1,73.55
3812,HCvWsuSN4ogt,1,wallet,1,190.66
3813,uSprq0BD0Bv8,1,wallet,1,49.29
3814,a4ccdQHEM7sE,1,wallet,1,3.25
3815,9w5rD2zKmwWK,1,wallet,1,200.15
3816,TQCA3e6iVZ5p,1,wallet,1,54.85
3817,zUj9wEMlXcEf,1,wallet,1,136.34
3818,Kbbfs4da6CO3,1,wallet,1,1215.42
3819,gqJni6MLr09t,1,wallet,1,48.21
3820,au56lMADIIv9,1,wallet,1,67.7
3821,ujaZ9KBASHeL,1,wallet,1,32.29
3822,50yZPBBu7Mqz,1,wallet,1,68.34
3823,Pg91x3wtvvso,1,wallet,1,248.61
3824,CoyyZvpIJP4L,1,wallet,1,756.01
3825,RmSKpSh2KBMN,1,wallet,1,219.63
3826,hVa4eFopxC91,1,wallet,1,821.35
3827,LGsh250BtZSs,1,wallet,1,1005.73
3828,jveeLAGqnN0a,1,wallet,1,159.89
3829,NPrs58teiEdf,1,wallet,1,135.33
3830,M2TKyKLXsX6V,1,wallet,1,84.87
3831,pBUCuKMQeAxj,1,wallet,1,548.68
3832,3ghQEy4TOf15,1,wallet,1,164.52
3833,o0GMDjDWYfoV,1,wallet,1,355.76
3834,KNHwPR4w8BST,1,wallet,1,92.31
3835,y1CcysTfN6SA,1,wallet,1,262.12
3836,F7LbIvS4qFye,1,wallet,1,53.61
3837,3odBeAivMM5g,1,wallet,1,70.68
3838,cG4wkM3SRysK,1,wallet,1,212.47
3839,Vo3xhooEOGuB,1,wallet,1,348.78
3840,SlkgCTztG48n,1,wallet,1,142.2
3841,rehjDn1kpBxW,1,wallet,1,1266.94
3842,hoH9fiNXhyFI,1,wallet,1,38.04
3843,c4ZhTtpiiHwT,1,wallet,1,90.28
3844,ZN4xuoWDcNI3,1,wallet,1,42.1
3845,FWh26O4HwJ3z,1,wallet,1,133.96
3846,vx9rm0p1UGw7,1,wallet,1,199.09
3847,4IOozH8wECz4,1,wallet,1,37.38
3848,QpPykzjqE7Kx,1,wallet,1,1016.06
3849,eTw7Xcu5QdQW,1,wallet,1,148.19
3850,keboBgfsfrKk,1,wallet,1,171.13
3851,NfWPGG06CVwo,1,wallet,1,158.07
3852,NhIIr4MAPmSb,1,wallet,1,250.39
3853,X68cDxWu9Dgo,1,wallet,1,139.13
3854,l5a6LjulPazh,1,wallet,1,359.18
3855,5zjVK4Rmt6V7,1,wallet,1,71.83
3856,5IAJ7QRsf43T,1,wallet,1,89.41
3857,B4FRHAkhzGNB,1,wallet,1,1130.03
3858,TLQf3EwAlIEn,1,wallet,1,204.6
3859,IVmjt8YrTqyP,1,wallet,1,209.52
3860,oM9R3Ke3basE,1,wallet,1,177.59
3861,1tZGISV2DATa,1,wallet,1,58.62
3862,gQSV4zgNAh0P,1,wallet,1,221.08
3863,oDiki1nEjT1m,1,wallet,1,112.91
3864,VYu12GpRgDey,1,wallet,1,187.96
3865,6UAFHM5Jy7Kw,1,wallet,1,177.54
3866,J7tjyySS6oVg,1,wallet,1,24.61
3867,jAthXJ4kIGU2,1,wallet,1,158.58
3868,0gej7ss6MPD6,1,wallet,1,97.39
3869,ja5sqD8yN7Tt,1,wallet,1,107.01
3870,xHvbID0DMbxT,1,wallet,1,48.73
3871,SHq5cL5NPNbG,1,wallet,1,88.1
3872,vRfozZ91NFBg,1,wallet,1,195.32
3873,e212Kdh4vjxW,1,wallet,1,229.28
3874,dDZj2Nez61H4,1,wallet,1,105.53
3875,q7YDmWQnJS4E,1,wallet,1,127.54
3876,jAFPz9b4LX5p,1,wallet,1,67.72
3877,jtCT1fwzl0cq,1,wallet,1,165.25
3878,4oO8RY0B3eD5,1,wallet,1,34.48
3879,CfyccTJKzd7n,1,wallet,1,56.87
3880,vGLYxOsaqOxr,1,wallet,1,174.02
3881,AJa4dEahbt0O,1,wallet,1,15.69
3882,8ZOwwMgkteLQ,1,wallet,1,243.07
3883,obczfsSu3U4F,1,wallet,1,96.54
3884,GQVLYIy0XdB5,1,wallet,1,192.42
3885,134AQkwVYHuL,1,wallet,1,129.0
3886,2FBp0A8hHKMB,1,wallet,1,235.78
3887,xsObv8AMSgAY,1,wallet,1,145.56
3888,yfHtrc69GWxZ,1,wallet,1,171.74
3889,2uVlel186KNW,1,wallet,1,66.99
3890,CWWbA8JmEKFR,1,wallet,1,443.6
3891,5Xt5kx0cgRkP,1,wallet,1,337.42
3892,2Xc3faT5IO1D,1,wallet,1,212.32
3893,ynXUNSVgO8xT,1,wallet,1,39.31
3894,lZQBhvYes8Xh,1,wallet,1,114.23
3895,sS4f9t5heGe5,1,wallet,1,79.41
3896,EX0P8j8W5596,1,wallet,1,196.71
3897,5Rgo3LjNYg0S,1,wallet,1,193.21
3898,gV6fG49KXX8O,1,wallet,1,123.54
3899,YPvm6AdZneSy,1,wallet,1,412.16
3900,9uLD1lGr5GdS,1,wallet,1,621.78
3901,yw4I7zDGYgGB,1,wallet,1,62.84
3902,p4Qv2s0cMoLM,1,wallet,1,62.46
3903,VB3yl2ZwsNb5,1,wallet,1,558.57
3904,kRuDkCbgBZIN,1,wallet,1,50.06
3905,oKoUJRr8RPxR,1,wallet,1,214.87
3906,lXJs972JpQxD,1,wallet,1,878.04
3907,AGsIcxPO2SKu,1,wallet,1,80.86
3908,FtliwNBIF0sP,1,wallet,1,383.3
3909,oUGOb4Aw4vXR,1,wallet,1,210.72
3910,SWT53FErJ018,1,wallet,1,332.14
3911,bRoKGN7pEEd3,1,wallet,1,38.37
3912,xGgOuYohZnN7,1,wallet,1,375.0
3913,tURHVOJeU1vG,1,wallet,1,196.29
3914,7UlfES4TyUhc,1,wallet,1,122.29
3915,EYd8OnBUYy1V,1,wallet,1,107.01
3916,5mHF6UP3i56m,1,wallet,1,164.6
3917,Yv4M63z9J8V0,1,wallet,1,539.88
3918,Z9vYLxPYkZdX,1,wallet,1,214.16
3919,SxF1qqHH9d0R,1,wallet,1,468.63
3920,v4L7CMmTN1FK,1,wallet,1,56.46
3921,fXJdIMD5pSCV,1,wallet,1,148.88
3922,rZILDHAwJpdA,1,wallet,1,1127.5
3923,FTAUMoj9m1Si,1,wallet,1,243.85
3924,hEw5veFBQf9V,1,wallet,1,232.47
3925,MGFGI3XEQzdp,1,wallet,1,700.55
3926,7jowbxziz5hz,1,wallet,1,59.7
3927,cTPmF0lX9LIj,1,wallet,1,429.29
3928,nHhMrIyyxiZk,1,wallet,1,50.02
3929,TRdEUPClnkER,1,wallet,1,313.75
3930,SbXoVULqXCmd,1,wallet,1,82.32
3931,5Ew1TrNhY3qx,1,wallet,1,235.88
3932,ksbA4VR1Pcsk,1,wallet,1,139.66
3933,OERhCvZjNuj4,1,wallet,1,123.62
3934,4Fr0awYpA6Vd,1,wallet,1,173.9
3935,JmkIOx5FaZAs,1,wallet,1,220.43
3936,vaFhbTVPB3RN,1,wallet,1,902.03
3937,M1aWj2v89Nmp,1,wallet,1,303.64
3938,pbQzGWjJqtqQ,1,wallet,1,66.46
